Feature,Value,Description
LSTAT_log,2.645465325910589,% lower status of the population (log-transformed)
LSTAT_log,2.281361456542419,% lower status of the population (log-transformed)
LSTAT_log,2.0438143640366846,% lower status of the population (log-transformed)
LSTAT_log,2.3869262414277967,% lower status of the population (log-transformed)
LSTAT_log,1.874874375938561,% lower status of the population (log-transformed)
LSTAT_log,2.1447610078004784,% lower status of the population (log-transformed)
LSTAT_log,2.0515563381903004,% lower status of the population (log-transformed)
LSTAT_log,2.2965670206684825,% lower status of the population (log-transformed)
LSTAT_log,2.5626389983283526,% lower status of the population (log-transformed)
LSTAT_log,2.422144328051685,% lower status of the population (log-transformed)
LSTAT_log,2.590767040487478,% lower status of the population (log-transformed)
LSTAT_log,2.312535423847214,% lower status of the population (log-transformed)
LSTAT_log,1.8389610707123487,% lower status of the population (log-transformed)
LSTAT_log,2.106570209068088,% lower status of the population (log-transformed)
LSTAT_log,2.0438143640366846,% lower status of the population (log-transformed)
LSTAT_log,2.1412419425852827,% lower status of the population (log-transformed)
LSTAT_log,2.362739015813793,% lower status of the population (log-transformed)
LSTAT_log,2.018895041811802,% lower status of the population (log-transformed)
LSTAT_log,2.6290069937617573,% lower status of the population (log-transformed)
LSTAT_log,2.244955980157409,% lower status of the population (log-transformed)
LSTAT_log,1.8718021769015916,% lower status of the population (log-transformed)
LSTAT_log,1.9021075263969205,% lower status of the population (log-transformed)
LSTAT_log,2.283402273577272,% lower status of the population (log-transformed)
LSTAT_log,2.2192034840549946,% lower status of the population (log-transformed)
LSTAT_log,2.214846178686039,% lower status of the population (log-transformed)
LSTAT_log,1.9754689512968575,% lower status of the population (log-transformed)
LSTAT_log,2.4501426573516603,% lower status of the population (log-transformed)
LSTAT_log,2.0347056478384444,% lower status of the population (log-transformed)
LSTAT_log,2.5128460184772416,% lower status of the population (log-transformed)
LSTAT_log,1.6505798557652755,% lower status of the population (log-transformed)
LSTAT_log,1.5195132049061133,% lower status of the population (log-transformed)
LSTAT_log,1.9726911717329556,% lower status of the population (log-transformed)
LSTAT_log,2.343727036325221,% lower status of the population (log-transformed)
LSTAT_log,2.1598687907924505,% lower status of the population (log-transformed)
LSTAT_log,2.453587966530573,% lower status of the population (log-transformed)
LSTAT_log,2.67000213346468,% lower status of the population (log-transformed)
LSTAT_log,2.5900171341906173,% lower status of the population (log-transformed)
LSTAT_log,2.860485124145965,% lower status of the population (log-transformed)
LSTAT_log,2.9785861147190205,% lower status of the population (log-transformed)
LSTAT_log,2.714032272779757,% lower status of the population (log-transformed)
LSTAT_log,2.585505848344116,% lower status of the population (log-transformed)
LSTAT_log,2.806386101823072,% lower status of the population (log-transformed)
LSTAT_log,2.6390573296152584,% lower status of the population (log-transformed)
LSTAT_log,2.412335956953165,% lower status of the population (log-transformed)
LSTAT_log,2.845490610223448,% lower status of the population (log-transformed)
LSTAT_log,2.895359299407204,% lower status of the population (log-transformed)
LSTAT_log,2.4379897300002487,% lower status of the population (log-transformed)
LSTAT_log,2.818995095053937,% lower status of the population (log-transformed)
LSTAT_log,2.5680215564985067,% lower status of the population (log-transformed)
LSTAT_log,2.424802725718295,% lower status of the population (log-transformed)
LSTAT_log,2.7954503913830435,% lower status of the population (log-transformed)
LSTAT_log,2.681706225762608,% lower status of the population (log-transformed)
LSTAT_log,2.7324175575505043,% lower status of the population (log-transformed)
LSTAT_log,2.725890119230541,% lower status of the population (log-transformed)
LSTAT_log,2.9407479652212314,% lower status of the population (log-transformed)
LSTAT_log,3.273742726309041,% lower status of the population (log-transformed)
LSTAT_log,2.922085733385692,% lower status of the population (log-transformed)
LSTAT_log,2.7606426512213806,% lower status of the population (log-transformed)
LSTAT_log,3.3414473772563813,% lower status of the population (log-transformed)
LSTAT_log,2.900871992530031,% lower status of the population (log-transformed)
LSTAT_log,2.7966713927557385,% lower status of the population (log-transformed)
LSTAT_log,2.962175490025148,% lower status of the population (log-transformed)
LSTAT_log,2.6100697927420065,% lower status of the population (log-transformed)
LSTAT_log,2.5847519847577165,% lower status of the population (log-transformed)
LSTAT_log,2.494856980641168,% lower status of the population (log-transformed)
LSTAT_log,2.7744619666214616,% lower status of the population (log-transformed)
LSTAT_log,2.907447358686419,% lower status of the population (log-transformed)
LSTAT_log,2.888147062874053,% lower status of the population (log-transformed)
LSTAT_log,2.884800712846709,% lower status of the population (log-transformed)
LSTAT_log,2.746629683069685,% lower status of the population (log-transformed)
LSTAT_log,3.1054831375131102,% lower status of the population (log-transformed)
LSTAT_log,2.968361076757859,% lower status of the population (log-transformed)
LSTAT_log,3.22525543183224,% lower status of the population (log-transformed)
LSTAT_log,3.495370551679405,% lower status of the population (log-transformed)
LSTAT_log,3.325755186495297,% lower status of the population (log-transformed)
LSTAT_log,3.3112726741341683,% lower status of the population (log-transformed)
LSTAT_log,3.410817625039146,% lower status of the population (log-transformed)
LSTAT_log,3.3603753871419,% lower status of the population (log-transformed)
LSTAT_log,2.8707357833793057,% lower status of the population (log-transformed)
LSTAT_log,3.4187098067467865,% lower status of the population (log-transformed)
LSTAT_log,3.3782698770184507,% lower status of the population (log-transformed)
LSTAT_log,3.1112906141882632,% lower status of the population (log-transformed)
LSTAT_log,2.714694743820879,% lower status of the population (log-transformed)
LSTAT_log,2.658859956911438,% lower status of the population (log-transformed)
LSTAT_log,2.574137783515943,% lower status of the population (log-transformed)
LSTAT_log,2.8207834710894493,% lower status of the population (log-transformed)
LSTAT_log,2.780060737078482,% lower status of the population (log-transformed)
LSTAT_log,2.773837941640213,% lower status of the population (log-transformed)
LSTAT_log,2.8414149131696336,% lower status of the population (log-transformed)
LSTAT_log,1.7209792871670078,% lower status of the population (log-transformed)
LSTAT_log,2.005525858729668,% lower status of the population (log-transformed)
LSTAT_log,2.127040520479115,% lower status of the population (log-transformed)
LSTAT_log,1.8718021769015916,% lower status of the population (log-transformed)
LSTAT_log,1.0043016091968684,% lower status of the population (log-transformed)
LSTAT_log,1.0715836162801904,% lower status of the population (log-transformed)
LSTAT_log,1.463255402256019,% lower status of the population (log-transformed)
LSTAT_log,2.5368663887187117,% lower status of the population (log-transformed)
LSTAT_log,2.3804716316511167,% lower status of the population (log-transformed)
LSTAT_log,1.547562508716013,% lower status of the population (log-transformed)
LSTAT_log,2.575661013056465,% lower status of the population (log-transformed)
LSTAT_log,2.4932054526026954,% lower status of the population (log-transformed)
LSTAT_log,2.511223958105374,% lower status of the population (log-transformed)
LSTAT_log,2.7363136663750693,% lower status of the population (log-transformed)
LSTAT_log,2.567254391136754,% lower status of the population (log-transformed)
LSTAT_log,2.753023566744941,% lower status of the population (log-transformed)
LSTAT_log,2.306577114263583,% lower status of the population (log-transformed)
LSTAT_log,2.3646204839134985,% lower status of the population (log-transformed)
LSTAT_log,1.8453002361560848,% lower status of the population (log-transformed)
LSTAT_log,2.4078456036515385,% lower status of the population (log-transformed)
LSTAT_log,1.986503546020567,% lower status of the population (log-transformed)
LSTAT_log,2.069391205826334,% lower status of the population (log-transformed)
LSTAT_log,1.7984040119467235,% lower status of the population (log-transformed)
LSTAT_log,2.1471001901536506,% lower status of the population (log-transformed)
LSTAT_log,2.34660197841082,% lower status of the population (log-transformed)
LSTAT_log,1.7613002617433464,% lower status of the population (log-transformed)
LSTAT_log,1.8991179875485544,% lower status of the population (log-transformed)
LSTAT_log,2.7067159780890733,% lower status of the population (log-transformed)
LSTAT_log,2.649714624089247,% lower status of the population (log-transformed)
LSTAT_log,1.6956156086751528,% lower status of the population (log-transformed)
LSTAT_log,2.038619547159581,% lower status of the population (log-transformed)
LSTAT_log,1.715598108262491,% lower status of the population (log-transformed)
LSTAT_log,1.8547342683894437,% lower status of the population (log-transformed)
LSTAT_log,1.8082887711792652,% lower status of the population (log-transformed)
LSTAT_log,1.7387102481382395,% lower status of the population (log-transformed)
LSTAT_log,1.3532545070416904,% lower status of the population (log-transformed)
LSTAT_log,1.7967470107390942,% lower status of the population (log-transformed)
LSTAT_log,1.682688374173693,% lower status of the population (log-transformed)
LSTAT_log,1.3787660946990992,% lower status of the population (log-transformed)
LSTAT_log,1.6253112615903906,% lower status of the population (log-transformed)
LSTAT_log,2.262804222982201,% lower status of the population (log-transformed)
LSTAT_log,2.030776369698555,% lower status of the population (log-transformed)
LSTAT_log,1.715598108262491,% lower status of the population (log-transformed)
LSTAT_log,1.6956156086751528,% lower status of the population (log-transformed)
LSTAT_log,2.131796772013764,% lower status of the population (log-transformed)
LSTAT_log,1.413423028508143,% lower status of the population (log-transformed)
LSTAT_log,1.57069708411767,% lower status of the population (log-transformed)
LSTAT_log,1.355835153635182,% lower status of the population (log-transformed)
LSTAT_log,2.4740142086215764,% lower status of the population (log-transformed)
LSTAT_log,2.482403519569882,% lower status of the population (log-transformed)
LSTAT_log,2.947591898226056,% lower status of the population (log-transformed)
LSTAT_log,2.751109690562657,% lower status of the population (log-transformed)
LSTAT_log,3.18179681662678,% lower status of the population (log-transformed)
LSTAT_log,2.905260370389916,% lower status of the population (log-transformed)
LSTAT_log,3.218075504697432,% lower status of the population (log-transformed)
LSTAT_log,2.834976494674597,% lower status of the population (log-transformed)
LSTAT_log,2.3398808777377424,% lower status of the population (log-transformed)
LSTAT_log,3.4193646856176043,% lower status of the population (log-transformed)
LSTAT_log,2.3485140248824456,% lower status of the population (log-transformed)
LSTAT_log,2.6748380668960965,% lower status of the population (log-transformed)
LSTAT_log,2.3693087250369538,% lower status of the population (log-transformed)
LSTAT_log,2.9402195636237325,% lower status of the population (log-transformed)
LSTAT_log,2.4423470353692043,% lower status of the population (log-transformed)
LSTAT_log,2.3711778844596574,% lower status of the population (log-transformed)
LSTAT_log,3.111735949310297,% lower status of the population (log-transformed)
LSTAT_log,2.391511302188447,% lower status of the population (log-transformed)
LSTAT_log,2.151762203259462,% lower status of the population (log-transformed)
LSTAT_log,1.6370530794670737,% lower status of the population (log-transformed)
LSTAT_log,1.728109442151599,% lower status of the population (log-transformed)
LSTAT_log,1.4182774069729414,% lower status of the population (log-transformed)
LSTAT_log,1.9960599327407849,% lower status of the population (log-transformed)
LSTAT_log,1.5933085305042167,% lower status of the population (log-transformed)
LSTAT_log,1.5602476682433286,% lower status of the population (log-transformed)
LSTAT_log,2.537657215173529,% lower status of the population (log-transformed)
LSTAT_log,1.8325814637483104,% lower status of the population (log-transformed)
LSTAT_log,1.244154593958768,% lower status of the population (log-transformed)
LSTAT_log,1.599387576580599,% lower status of the population (log-transformed)
LSTAT_log,2.2027647577118348,% lower status of the population (log-transformed)
LSTAT_log,2.474856313934499,% lower status of the population (log-transformed)
LSTAT_log,2.355177543113216,% lower status of the population (log-transformed)
LSTAT_log,1.7457155307266483,% lower status of the population (log-transformed)
LSTAT_log,1.9960599327407849,% lower status of the population (log-transformed)
LSTAT_log,2.124653884501384,% lower status of the population (log-transformed)
LSTAT_log,2.5160822672564502,% lower status of the population (log-transformed)
LSTAT_log,2.5952547069568657,% lower status of the population (log-transformed)
LSTAT_log,2.503073953743449,% lower status of the population (log-transformed)
